user_id,age,employment_type,employment_length_years,annual_income,income_stability_score,loan_amount,loan_term_months,interest_rate,loan_type,emi,total_existing_loans,total_debt,debt_to_income_ratio,credit_score,credit_utilization_ratio,emi_to_income_ratio,loan_to_income_ratio,num_credit_inquiries,late_payment_count,default_history,repayment_history_score,credit_history_length_years,job_stability_score,spending_to_income_ratio,loan_status
4036,48,salaried,11,452345.44819153013,67.5,320330.7606858494,24,10.894695705049752,personal,14914.268116307076,3,585829.2883818955,1.2950927012176903,663.0935271944275,0.32980062441538915,0.39565163772777856,0.7081551543549883,4,2,0,63.50996877923055,12,55.00000000000001,0.4287680923177768,0
4037,29,salaried,2,200000.0,45.0,132984.3473422647,36,11.928565013654786,auto,4412.44742633371,3,171974.1415774884,0.859870707887442,638.1373372750985,0.05,0.26474684558002254,0.6649217367113235,6,1,0,87.5,3,10.0,0.3379973725724962,1
4038,48,self-employed,1,200000.0,22.5,835754.4567885457,120,11.78446181369769,home,11886.745208819957,3,992941.4604391335,4.964707302195667,619.1002357934183,0.3735698934369608,0.7132047125291974,4.178772283942728,3,1,0,71.32150532815196,3,10.0,0.3263027999382831,1
4039,26,self-employed,3,200000.0,27.5,98860.8720793711,24,9.652964159047123,personal,4546.108960803102,1,181050.235326998,0.90525117663499,730.4460099294865,0.5043963610476356,0.2727665376481861,0.4943043603968555,2,0,0,74.78018194761822,4,15.0,0.5803309664219545,0
4040,49,salaried,17,200000.0,82.5,93239.18310520201,48,9.702276344222295,personal,2351.4775376671455,3,168069.29276392705,0.8403464638196353,758.7153040265512,0.5568756521912951,0.14108865226002873,0.4661959155260101,7,1,0,62.156217390435245,18,85.0,0.25825371946454656,0
4041,37,self-employed,19,200000.0,67.5,96473.6285648783,24,8.994577427232041,personal,4407.132837548606,4,198406.34750257106,0.9920317375128553,764.2618705839956,0.4724626985879608,0.26442797025291637,0.48236814282439144,3,1,0,66.37686507060195,21,95.0,0.6465996314997927,0
4042,36,salaried,13,244358.41511570895,72.5,183274.17669269608,36,10.749444658731694,education,5978.438616577864,2,232408.15050199465,0.9510953424376418,699.3694374785916,0.218810459996699,0.29359031226718074,0.7500219569107609,0,3,0,59.059477000165046,16,65.0,0.4962833644741727,0
4043,43,unemployed,0,200000.0,20.0,156057.93002523875,12,9.7679741204238,personal,13703.136384768573,2,222625.68352590018,1.1131284176295009,797.5315797102153,0.39202214974972927,0.8221881830861143,0.7802896501261938,5,2,0,60.39889251251354,2,10.0,0.44564462238715663,1
4044,51,salaried,7,245559.83332947205,57.5,337724.66108268197,48,10.161743735029276,auto,8591.826995671887,3,460579.7323003234,1.875631393194323,625.8481250383185,0.5555809159055036,0.4198647740965394,1.3753253392608014,0,1,0,62.22095420472482,11,35.0,0.6257735534487402,1
4045,23,self-employed,1,200000.0,22.5,275025.2807207243,48,9.992189764750206,auto,6974.32010413628,2,304693.73038608383,1.5234686519304192,782.8119351941051,0.23200010233164642,0.4184592062481768,1.3751264036036215,4,2,0,68.39999488341768,2,10.0,0.40376430888459275,1
4046,41,salaried,18,283047.6945481586,85.0,176063.03652621797,24,9.105950979612054,personal,8051.955970035963,2,255218.02416558284,0.9016785124252593,752.7648974815435,0.2984342135545425,0.34136816339266013,0.6220260398420665,2,1,0,75.07828932227287,18,90.0,0.6294145318783867,0
4047,46,self-employed,9,200000.0,42.5,42110.516110293815,36,11.080922377066777,personal,1380.258588924119,2,131740.41419575026,0.6587020709787513,683.1865277443276,0.4268028195601457,0.08281551533544713,0.21055258055146908,7,1,0,68.65985902199272,11,45.0,0.2842759757206355,0
4048,56,salaried,4,355641.3232266966,50.0,216344.57370243713,36,10.58389390580726,education,7040.288655626584,1,419578.9330015349,1.1797811603970514,697.8452522781158,0.34081876698470687,0.2375524393538112,0.6083223730571167,2,2,0,62.95906165076465,7,20.0,0.39802793244494855,0
4049,57,salaried,10,207160.11126406092,65.0,104963.00290204574,48,8.34072117565184,personal,2579.2740722012386,1,170888.3165610475,0.8249093684991373,762.9044648808555,0.4122709926483858,0.14940757020043383,0.5066757411046786,3,2,0,59.38645036758071,13,50.0,0.6710915459547839,0
4050,42,self-employed,8,200000.0,40.0,141098.95660307969,48,9.360587254500444,personal,3535.462064730513,0,248623.4146347906,1.243117073173953,732.9495461400033,0.13577213960181522,0.21212772388383075,0.7054947830153985,4,3,0,63.21139301990924,8,40.0,0.5164041460122746,1
4051,32,salaried,15,200000.0,77.5,284568.4122291444,36,8.723423721862089,auto,9012.61367584624,0,339756.7105040531,1.6987835525202655,700.9185701497753,0.3658950294736525,0.5407568205507743,1.4228420611457222,2,4,1,41.705248526317376,17,75.0,0.8065598747478322,1
4052,33,self-employed,4,200000.0,30.0,94185.50617469026,12,10.604889510824195,personal,8306.922875478667,2,175021.24743637865,0.8751062371818932,643.9809561204071,0.2587193819027447,0.49841537252872,0.47092753087345135,0,2,0,67.06403090486276,5,20.0,0.5340694663589691,0
4053,31,self-employed,14,596954.4656441278,55.0,1911351.810956874,240,10.324684682746707,home,18857.99534548015,4,2147550.21038851,3.5975109224976705,606.0564718966955,0.34593087816091467,0.37908409630805456,3.20183853368863,6,1,0,72.70345609195427,15,70.0,0.14464080900057963,1
4054,36,salaried,13,200000.0,72.5,80482.56429962235,12,11.070258761959304,personal,7115.8203814054095,1,105460.75385289776,0.5273037692644889,688.6651779325822,0.13893687378881808,0.4269492228843245,0.40241282149811175,3,1,0,83.0531563105591,17,65.0,0.627281669870437,0
4055,28,salaried,8,200000.0,60.0,141012.71581586418,60,13.176608591972313,education,3221.235659351981,3,292632.1619130409,1.4631608095652044,588.452464209812,0.17277055825209733,0.19327413956111886,0.7050635790793209,3,1,0,81.36147208739513,10,40.0,0.6666213923480812,1
4056,22,salaried,19,200000.0,87.5,619977.565463789,240,8.886133416552472,home,5532.778008551727,3,745471.4523710537,3.7273572618552686,738.5778642657382,0.08111981789284833,0.3319666805131036,3.099887827318945,2,2,0,75.94400910535758,19,95.0,0.4709353226021196,1
4057,50,self-employed,4,352409.986178276,30.0,330390.39106390235,36,12.024068167810084,education,10977.48717555063,2,510460.88688880904,1.4484858741505093,538.0549945221029,0.07340599386034649,0.3737971433078758,0.937517107976519,5,1,0,86.32970030698267,5,20.0,0.6448319215123212,1
4058,50,salaried,14,267142.9900630237,75.0,120532.56319729071,48,8.983346502201334,personal,2998.5049037875433,1,207734.52007852937,0.7776154636493406,704.5590584323971,0.6178172342697562,0.13469213186901038,0.45119118854234197,2,2,0,49.10913828651219,17,70.0,0.6597700275182626,0
4059,32,salaried,8,200000.0,60.0,158807.70021592994,36,10.543927546729117,personal,5164.928339652442,1,294363.245316064,1.4718162265803199,657.8541178645339,0.43657071017891314,0.30989570037914654,0.7940385010796497,4,0,0,78.17146449105434,11,40.0,0.5929786992739644,1
4060,30,unemployed,0,200000.0,20.0,75332.13462754943,84,10.277284228049536,education,1261.4220449003992,5,193967.96324064682,0.9698398162032341,644.8468890328568,0.3675104436402705,0.07568532269402395,0.37666067313774715,0,1,0,71.62447781798647,3,10.0,0.5054834611785346,0
4061,31,salaried,3,200000.0,47.5,62545.50811275226,48,11.155141242191638,personal,1621.237646238972,5,102005.76366657804,0.5100288183328903,657.877067950021,0.29541708966693914,0.09727425877433832,0.3127275405637613,1,1,0,75.22914551665303,5,15.0,0.27503070854800843,0
4062,35,unemployed,0,200000.0,20.0,809272.5485195889,300,13.342468697182857,home,9336.564482271815,2,908246.4365029159,4.541232182514579,449.41843749339984,0.16037468809766545,0.5601938689363088,4.046362742597944,2,2,0,71.98126559511672,1,10.0,0.6600432525386803,1
4063,36,self-employed,3,502108.1486743948,27.5,362011.5518012605,48,11.037538002072353,personal,9362.978439537785,4,504944.232830773,1.0056483531762344,644.6482389412239,0.6568293925161968,0.22376801008125727,0.720983223946872,3,3,0,37.158530374190164,5,15.0,0.7407796647779417,0
4064,37,salaried,19,200000.0,87.5,109553.4353893243,60,11.228588913288773,education,2394.4651715867526,1,231223.97659743347,1.1561198829871673,610.5847220635231,0.1961999640909821,0.14366791029520515,0.5477671769466215,5,0,0,90.1900017954509,22,95.0,0.5718856987992642,0
4065,46,salaried,6,200000.0,55.0,140496.14491118377,36,11.213112925121271,personal,4613.85572524306,2,219637.26817518697,1.098186340875935,611.5988360992332,0.37447248909039926,0.2768313435145836,0.7024807245559188,0,0,0,81.27637554548004,9,30.0,0.5929329787443496,0
4066,22,self-employed,14,200000.0,55.0,185090.51729562954,48,8.2484803388373,auto,4540.219959827558,2,240609.97148464326,1.2030498574232162,850.0,0.05,0.2724131975896535,0.9254525864781478,5,1,0,87.5,14,70.0,0.3345147609412054,0
4067,32,salaried,16,469526.023834405,80.0,2541059.8819530043,180,12.43161821463445,home,31206.13142620375,2,2889826.514273335,6.154773894476476,568.886540461127,0.08263509994266496,0.7975565955988765,5.411968140128478,2,1,0,85.86824500286676,16,80.0,0.4276630541619268,1
4068,46,salaried,17,242393.98104268615,82.5,88827.42153354756,48,8.018971664363935,personal,2169.3280693001257,1,267597.01621712715,1.1039754991688622,711.6912456112673,0.5134119428968422,0.10739514537292584,0.3664588582251341,3,5,1,24.329402855157895,18,85.0,0.6927418653951091,1
4069,43,salaried,6,284135.6315453233,55.0,137275.8821527124,12,11.963806150303244,personal,12194.471637415321,1,328964.1229496761,1.157771452881657,616.35294046177,0.5376345691088927,0.5150134069884923,0.48313504858969136,1,1,0,63.11827154455536,7,30.0,0.5012449783470468,1
4070,38,self-employed,18,382890.0660484049,65.0,189573.43621883818,60,10.422451834734602,education,4067.393734894207,1,253550.38205941668,0.6622015156365088,607.023066131817,0.19760392550875627,0.1274745133047147,0.4951119212240736,2,1,0,80.11980372456219,18,90.0,0.49925724702701313,0
4071,52,self-employed,9,200000.0,42.5,143044.70510161505,36,13.629408835288004,auto,4863.221483552607,2,268747.34249191167,1.3437367124595583,572.2557218978945,0.4025920162479613,0.29179328901315643,0.7152235255080752,2,0,0,79.87039918760193,11,45.0,0.6590098759396583,1
4072,58,salaried,12,200000.0,70.0,184229.14405952403,36,9.562469342817861,auto,5906.7841668952315,2,215580.98286705845,1.0779049143352923,770.2640263633762,0.05,0.35440705001371386,0.9211457202976201,4,1,0,87.5,13,60.0,0.693669802881053,0
4073,23,salaried,1,461400.3389651457,42.5,1540535.9136496559,300,9.410023028248997,home,13363.38243989829,1,1620439.8803769446,3.5120040960770793,776.3531980612365,0.21383812016984244,0.34755195377282366,3.3388270088939582,6,0,0,89.30809399150787,4,10.0,0.36022767811912204,1
4074,58,self-employed,19,221466.84633471395,67.5,148889.54168021903,12,10.899496345038395,personal,13152.12570505147,3,196233.6958972644,0.8860635311557495,630.3788736768239,0.37808143394776667,0.7126371783074386,0.6722881738027497,0,1,0,71.09592830261167,20,95.0,0.48247874494503673,1
4075,23,unemployed,0,200000.0,20.0,249527.71139862135,48,9.16773206306312,auto,6229.400312180178,2,366009.14385133894,1.8300457192566948,752.9710222196802,0.17200873269193168,0.37376401873081067,1.2476385569931068,3,2,0,71.39956336540342,1,10.0,0.30159556882897404,1
4076,50,salaried,10,299355.0188504334,65.0,257012.27018996267,36,12.372670612267664,auto,8582.304266636005,1,367423.90121261013,1.2273851383002399,597.1337347285387,0.311145695246233,0.3440318174558073,0.8585534031696779,7,1,0,74.44271523768835,13,50.0,0.5634798438925626,1
4077,21,salaried,4,255263.57881091733,50.0,380923.19189938356,48,10.212203051211507,auto,9700.062119794042,2,557184.0903130304,2.182779434921878,647.9120164684518,0.634674914610391,0.45600216834596136,1.4922739611887472,4,0,0,68.26625426948044,6,20.0,0.38213462421205346,1
4078,50,self-employed,5,200000.0,32.5,156860.53778564816,48,8.703522984216463,personal,3881.436093168789,0,281298.2434991741,1.4064912174958704,734.3171003853184,0.5332798151736312,0.23288616559012731,0.7843026889282408,3,2,0,53.336009241318436,6,25.0,0.22895237165312082,1
4079,52,self-employed,2,200000.0,25.0,188496.6868748925,60,13.651170838305703,education,4351.973949490622,5,315946.3732344924,1.579731866172462,599.9030794077515,0.23723291971465965,0.26111843696943726,0.9424834343744625,6,3,0,58.138354014267016,5,10.0,0.711327786558889,1
4080,48,self-employed,0,336606.49733074993,20.0,185774.74017398703,12,11.12805253115701,personal,16430.178087042856,2,438773.8030466403,1.3035214903041537,620.855073084331,0.05,0.5857347930238629,0.5519047957991273,2,3,0,67.5,1,10.0,0.7435220557462604,0
4081,41,unemployed,0,200000.0,20.0,89477.28902073044,24,11.527723938167208,personal,4192.299604932421,1,192706.37715542165,0.9635318857771082,681.9602002956532,0.3386838795380643,0.25153797629594526,0.4473864451036522,4,1,0,73.06580602309678,4,10.0,0.6825864980879726,0
4082,33,self-employed,2,442450.7227037657,25.0,229683.2777678591,36,11.780649444258337,education,7604.730895648049,1,538186.1672608741,1.2163753829400028,682.9834371175684,0.4945394018118891,0.20625295895126336,0.5191160641896817,3,1,0,65.27302990940555,5,10.0,0.5130958066863476,1
4083,47,salaried,2,239370.51161716646,45.0,123283.48984014885,36,13.121073070713942,auto,4161.1010773374455,2,190179.22539696697,0.7944973009086733,593.7346763755236,0.268742258658891,0.20860218993018348,0.5150320689347082,3,2,0,66.56288706705544,5,10.0,0.41627577336037225,0
4084,56,self-employed,3,296542.3992366705,27.5,171722.970313045,48,8.734562671250991,personal,4251.722454931182,3,391917.8040921034,1.3216248506147472,850.0,0.261058003172259,0.17205185359836042,0.5790840390955119,5,1,0,76.94709984138706,4,15.0,0.7648970080451561,0
4085,27,self-employed,6,200000.0,35.0,210632.38198170558,36,11.711356033442204,auto,6967.006524266953,0,362139.32869179384,1.8106966434589693,612.4936379491364,0.1413736605650996,0.41802039145601716,1.0531619099085279,1,1,0,82.93131697174502,6,30.0,0.48013618615989906,1
4086,42,unemployed,0,200000.0,20.0,903897.2124512753,240,8.45926059516905,home,7820.939000182398,1,978562.9467299379,4.89281473364969,756.2217386535034,0.35915573756707125,0.46925634001094385,4.519486062256377,2,2,0,62.04221312164644,4,10.0,0.3076849923121518,1
4087,30,salaried,14,281093.1736119543,75.0,153356.8312387915,24,8.04953071327452,personal,6939.37896279455,2,247118.36210175266,0.8791332743031908,727.6684160617034,0.3832137407638486,0.2962453569523226,0.5455729474615372,5,2,0,60.839312961807565,15,70.0,0.6127993495612505,0
4088,59,salaried,10,200000.0,65.0,127543.1882960443,60,10.101346856220387,auto,2716.280373819744,0,189307.49625185376,0.9465374812592688,615.5704326445857,0.16245329173568165,0.16297682242918463,0.6377159414802215,1,4,1,51.87733541321592,11,50.0,0.5736582645064501,1
4089,35,self-employed,17,200000.0,62.5,123445.52681018737,36,9.164474838965777,personal,3934.991168415175,0,210757.44135576958,1.0537872067788479,717.0607311323475,0.19185168276987705,0.23609947010491047,0.6172276340509368,1,1,0,80.40741586150615,21,85.0,0.6019536349488354,0
4090,35,salaried,11,427331.8978740454,67.5,177881.801778567,24,11.784674675446206,personal,8355.63827215044,1,418635.82968427846,0.9796503180946018,612.7532667375427,0.07119628181807643,0.23463649627989813,0.41626146483218307,2,0,0,96.44018590909617,12,55.00000000000001,0.11129775398694332,0
4091,24,salaried,3,382467.59306315944,47.5,194973.14390015206,48,11.128553948733039,personal,5051.363566192921,2,368877.65552599204,0.9644677411010789,685.6680135307603,0.18687814287902804,0.15848757880070918,0.5097768998900643,3,2,0,70.6560928560486,7,15.0,0.566902135654736,0
4092,52,self-employed,10,241246.3135232851,45.0,835343.126805409,180,8.818388000232545,home,8382.59607290784,1,948559.9199693062,3.9319146730826677,745.9248351944086,0.2617217525133926,0.41696451815494795,3.4626150949443697,2,2,0,66.91391237433038,11,50.0,0.7225721707823423,1
4093,43,salaried,5,200000.0,52.5,42639.984426751565,48,11.154137189255575,personal,1105.2471624847683,1,71118.1687717427,0.3555908438587135,635.3425594889344,0.1455637868607807,0.06631482974908609,0.21319992213375782,0,0,0,92.72181065696097,8,25.0,0.23253295022195405,0
4094,26,self-employed,18,200000.0,65.0,182717.53498400122,36,9.34220624232323,education,5839.513383747885,5,328312.65671646537,1.6415632835823268,712.9184589189372,0.17432508605815422,0.3503708030248731,0.9135876749200061,6,2,0,71.28374569709229,20,90.0,0.5194856905291694,1
4095,44,self-employed,17,358499.8983692339,62.5,930283.4939588851,240,11.516998468012238,home,9931.71705777006,6,1009903.0132942699,2.817024545580565,633.919037614488,0.18332321027654933,0.3324425062193231,2.594933773177106,3,2,0,70.83383948617254,19,85.0,0.34642107502703445,1
4096,40,salaried,14,200000.0,75.0,109860.76753262253,24,10.694605702609252,personal,5104.810041559749,0,230940.92645574064,1.1547046322787031,694.051328108932,0.30685896863366247,0.3062886024935849,0.5493038376631126,3,0,0,84.65705156831687,18,70.0,0.46879514601061373,1
4097,57,unemployed,0,200000.0,20.0,276626.2027226261,36,10.773786886455598,auto,9026.781828588515,3,339032.7135557596,1.695163567778798,688.4910004562603,0.2010357248587692,0.5416069097153109,1.3831310136131305,5,1,0,79.94821375706154,1,10.0,0.6776293603166168,1
4098,40,self-employed,2,457423.01955840073,25.0,208095.6714431253,60,10.047279476198064,education,4426.260610193982,3,404334.80731258774,0.8839406632900445,650.6689199374648,0.08159006856320451,0.11611817737901665,0.4549304747365409,2,1,0,85.92049657183978,2,10.0,0.29858748309224015,0
4099,32,salaried,16,200000.0,80.0,182402.94652577463,48,13.299255522626092,auto,4920.549686140674,2,203397.8837018913,1.0169894185094563,533.4940184640831,0.1851497353999822,0.2952329811684404,0.9120147326288732,4,0,0,90.7425132300009,18,80.0,0.44322878328452947,1
4100,53,salaried,0,200000.0,40.0,85327.83782818989,12,9.553463630574425,personal,7483.963250090546,1,219617.13721046792,1.0980856860523396,742.4712376839207,0.4043567621921965,0.4490377950054327,0.42663918914094945,2,1,0,69.78216189039017,2,10.0,0.9,0
4101,48,unemployed,0,200000.0,20.0,50706.4576515772,24,9.021810564331124,personal,2317.018906584069,1,205246.90559745955,1.0262345279872978,839.2380865856481,0.2477048328528882,0.13902113439504413,0.253532288257886,3,0,0,87.61475835735558,2,10.0,0.473324786829692,0
4102,28,salaried,1,321210.8015530371,42.5,191590.06588287934,36,10.753100640373509,education,6250.0355081311345,3,251455.37934826227,0.7828360009454506,691.1689525252707,0.14972044285241579,0.23349285184355745,0.5964620895578592,2,0,0,92.51397785737922,1,10.0,0.5010799701737504,0
4103,21,salaried,18,200000.0,85.0,97537.41833589727,36,10.666303551943514,personal,3177.858526752113,1,144478.8515104275,0.7223942575521376,630.9569104025885,0.15230208182790414,0.19067151160512677,0.4876870916794863,5,2,0,72.38489590860479,20,90.0,0.2655249375886792,0
4104,57,salaried,8,200000.0,60.0,43191.67985047601,12,11.290076609488576,personal,3823.1988852279496,2,73317.71509035947,0.36658857545179735,696.6473746749248,0.1494799688952062,0.22939193311367695,0.21595839925238003,1,2,0,72.52600155523969,10,40.0,0.5462009025673502,0
4105,42,salaried,7,200000.0,57.5,197628.75147980065,48,8.661499410511892,auto,4886.296064704726,0,228677.43054352718,1.1433871527176358,771.6821288295517,0.17530732122356096,0.2931777638822835,0.9881437573990032,4,2,0,71.23463393882196,9,35.0,0.7360628867890783,0
4106,26,salaried,11,223373.60694552405,67.5,57250.22580663364,36,9.198159122898703,personal,1825.8264162729938,3,165471.45019725902,0.7407833560104257,782.3634637564437,0.11219174903220903,0.09808641806379245,0.256298076525199,3,0,0,94.39041254838955,11,55.00000000000001,0.5584922396883855,0
4107,41,unemployed,0,200000.0,20.0,184944.77230989106,84,9.853934017062691,education,3056.3621691474277,0,227877.46076013782,1.1393873038006892,752.9348898928373,0.3384464476273596,0.18338173014884565,0.9247238615494553,2,0,0,83.07767761863202,3,10.0,0.6156769432075541,1
4108,52,self-employed,14,200000.0,55.0,151022.0847220816,36,8.66123237317296,education,4778.686184864988,3,202027.34885398022,1.0101367442699012,715.6143994692212,0.3053114858994936,0.28672117109189926,0.755110423610408,4,0,0,84.73442570502532,18,70.0,0.2899117825032356,0
4109,55,salaried,6,200000.0,55.0,111285.38651715964,36,8.136617855322704,auto,3494.2975055329666,2,194478.453336548,0.97239226668274,734.0240740507663,0.3489095538338354,0.20965785033197798,0.5564269325857982,2,0,0,82.55452230830824,8,30.0,0.5563736896225139,0
4110,35,salaried,15,335125.0846798379,77.5,294551.52842974465,36,11.748022087136983,education,9747.914435050712,1,440823.31045772706,1.3153993258334213,689.4628479732501,0.2545672132783575,0.34904869425802815,0.8789301126507577,6,0,0,87.27163933608213,18,75.0,0.4025393870924176,1
4111,25,self-employed,6,200000.0,35.0,689279.5595189721,240,10.547103075741727,home,6903.451294035292,3,749551.4565914725,3.7477572829573624,603.5170991032471,0.5746974892186568,0.4142070776421175,3.44639779759486,0,2,0,51.26512553906716,8,30.0,0.6186206098014418,1
4112,26,salaried,19,200000.0,87.5,145123.42784171866,36,11.977133188251518,auto,4818.589661252564,4,302520.86067964893,1.5126043033982446,649.7159388157514,0.14475667394201078,0.2891153796751538,0.7256171392085933,5,0,0,92.76216630289946,21,95.0,0.708916654833179,0
4113,45,self-employed,11,200000.0,47.5,150784.24322476317,48,11.680244002682876,auto,3947.09596485597,1,186649.19494780432,0.9332459747390216,654.1662800809089,0.0840698186980002,0.23682575789135818,0.7539212161238158,7,0,0,95.7965090651,11,55.00000000000001,0.46580540025282097,0
4114,49,self-employed,16,218826.02581815395,60.0,122243.03498206625,48,8.853791655671369,personal,3033.54350071874,0,173454.76192458617,0.7926605680291812,703.4045325708113,0.13987876139595873,0.16635371351520886,0.5586311524190049,5,1,0,83.00606193020207,19,80.0,0.5806893334487924,0
4115,27,self-employed,10,620440.716143326,45.0,221551.34766820015,84,13.256391942453686,education,4061.4001522311682,1,469989.337847122,0.7575088572016787,538.8810132220043,0.2897358650678249,0.078551907633856,0.357087054256156,6,2,0,65.51320674660876,11,50.0,0.4585604813382401,1
4116,33,salaried,3,1365180.3870231935,47.5,465692.51160349284,36,8.555078810672974,education,14712.653962287553,2,879427.3458636077,0.6441839878620135,720.883014899569,0.26069881599101863,0.12932492235141607,0.3411215953804799,5,1,0,76.96505920044908,5,15.0,0.48017523294597564,0
4117,58,salaried,18,200000.0,85.0,147851.82652056287,84,12.168342237157733,education,2623.318067499788,3,284464.9977674749,1.4223249888373746,518.9630354204829,0.33550797545414296,0.15739908404998726,0.7392591326028144,1,0,0,83.22460122729285,19,90.0,0.616513693692017,1
4118,38,salaried,1,324076.315508911,42.5,480251.7607619519,48,9.051607890826046,auto,11962.857545784913,2,552776.6916490574,1.7056991368869656,712.9067697514341,0.5639725715338282,0.44296446139234047,1.4819094694031927,3,2,0,51.801371423308595,5,10.0,0.5895286043909722,1
4119,22,salaried,1,200000.0,42.5,786742.7314316354,180,8.849341732431075,home,7909.312197383631,2,906770.468101435,4.533852340507175,773.587673335981,0.22278494497903426,0.47455873184301783,3.9337136571581772,3,1,0,78.8607527510483,5,10.0,0.2623555257869687,1
4120,28,salaried,16,338912.8113411806,80.0,151822.77081345685,24,9.939836142613975,personal,7001.635425231865,2,215575.84544567563,0.6360805441156879,751.5871640506475,0.2651864791023341,0.2479092624745913,0.44796999621421274,3,1,0,76.74067604488329,18,80.0,0.3067390457794176,0
4121,31,unemployed,0,200000.0,20.0,153663.72432951268,12,11.1949063979151,personal,13595.029005752673,2,211173.61170806037,1.055868058540302,608.3434654919947,0.3099128283923154,0.8157017403451603,0.7683186216475634,1,1,0,74.50435858038423,1,10.0,0.7838083101705391,1
4122,53,self-employed,8,523945.48510540696,40.0,180548.6531699678,48,9.494294775378496,personal,4535.456603238149,4,504327.232593384,0.9625566913548722,729.8882792803068,0.0956121464224334,0.10387622526780341,0.3445943486537443,7,3,0,65.21939267887834,10,40.0,0.5571266166514711,1
4123,58,unemployed,0,200000.0,20.0,68864.92397619024,12,8.270487874532556,personal,5999.06753702361,4,101308.53288483611,0.5065426644241805,736.3484646415446,0.37771764970327837,0.3599440522214166,0.3443246198809512,5,0,0,81.11411751483608,3,10.0,0.5827357152128345,0
4124,47,self-employed,0,200000.0,20.0,1124092.8904485325,240,9.447331587066445,home,10439.389499008159,0,1271166.0612360132,6.355830306180066,816.4620782036769,0.14873110805497328,0.6263633699404895,5.620464452242663,2,0,0,92.56344459725133,1,10.0,0.43891192327393463,1
4125,40,salaried,9,311562.31398429425,62.5,357340.53229658894,36,8.112663913382475,auto,11216.335255719829,2,458593.3626095836,1.4719153826566493,709.2570911634463,0.2575076764403776,0.43200354159464516,1.1469311795989625,4,0,0,87.12461617798112,13,45.0,0.4549948524152845,0
4126,32,self-employed,14,212122.6364227165,55.0,49269.78267829744,36,9.226118015753224,personal,1571.9561288001162,2,120069.96833206652,0.5660403357084056,762.0895323320161,0.44183467603117627,0.0889272067503932,0.2322702730325912,1,2,0,57.90826619844118,14,70.0,0.3934041014792641,0
4127,51,salaried,14,200000.0,75.0,939181.9263363559,120,11.677094513211628,home,13299.801746193561,0,992002.9687785895,4.960014843892948,645.0299120957201,0.13999687064625388,0.7979881047716136,4.695909631681779,1,2,0,73.0001564676873,14,70.0,0.5926279656809829,1
4128,47,salaried,1,200000.0,42.5,138403.78495078086,48,10.96613000868082,personal,3574.842074374748,3,280403.97165310837,1.4020198582655419,611.8349000820781,0.3169097845253057,0.21449052446248484,0.6920189247539043,2,1,0,74.15451077373471,2,10.0,0.6136045911872299,1
4129,52,salaried,13,329204.65840670624,72.5,254789.03758997988,48,8.430164205003429,auto,6271.720232256355,2,435176.1563375648,1.3219015746731604,749.1406803556116,0.7529490839655353,0.22861354134939887,0.773953317741963,1,1,0,52.35254580172324,15,65.0,0.8368928410817669,1
4130,30,self-employed,3,599997.1602072215,27.5,340813.39412490977,36,8.887403574545143,education,10819.923728484451,3,419353.93096383114,0.6989265262838886,750.2516840553824,0.31982815115556634,0.21639949878591222,0.5680250119970613,1,3,0,54.00859244222168,6,15.0,0.5396831321743596,0
4131,23,self-employed,17,200000.0,62.5,139535.32357837498,36,11.682242011275708,auto,4613.421079882295,5,287705.26693544415,1.4385263346772208,629.1617770491998,0.13392441352138598,0.2768052647929377,0.697676617891875,2,1,0,83.3037793239307,17,85.0,0.36917454299536806,1
4132,47,salaried,8,251542.33131725612,60.0,145896.5045573813,12,13.428785211520918,personal,13060.446626011695,2,335082.97643321974,1.3321136632489843,583.0533737616407,0.125529651151084,0.6230575930954203,0.5800077616891063,5,2,0,73.7235174424458,8,40.0,0.45635579409361854,1
4133,55,salaried,1,200000.0,42.5,931355.8953553089,180,11.21088724749961,home,10709.42300340492,6,1028396.0018470947,5.141980009235474,689.8594860534679,0.08006945593078693,0.6425653802042951,4.656779476776545,3,3,0,65.99652720346066,5,10.0,0.5787235142615069,1
4134,51,salaried,1,200000.0,42.5,113707.16628359443,60,11.387671014696275,auto,2494.309627798876,4,177802.61013216292,0.8890130506608146,683.5022146211847,0.1920071937297647,0.14965857766793256,0.5685358314179721,4,0,0,90.39964031351177,2,10.0,0.41678292589886506,0
4135,35,salaried,17,200000.0,82.5,942163.7207352795,300,11.668392328415361,home,9693.019799497384,1,984672.817980165,4.923364089900825,698.7100269458371,0.3740697092438176,0.581581187969843,4.7108186036763975,5,1,0,71.29651453780912,19,85.0,0.46940587854742694,1
4136,36,salaried,16,200000.0,80.0,152183.64178121378,36,8.303726240730606,education,4790.23417493364,3,208758.326164207,1.043791630821035,750.8663263495282,0.06486475243032021,0.28741405049601837,0.7609182089060689,1,3,0,66.75676237848398,18,80.0,0.3710456133420277,0
4137,33,self-employed,8,200000.0,40.0,44216.13501076232,24,9.683848207969541,personal,2033.9043254942792,3,186913.23018164668,0.9345661509082334,762.3088794235016,0.223789898911316,0.12203425952965674,0.2210806750538116,4,2,0,68.8105050544342,8,40.0,0.3793111370903623,0
